date,open,high,low,close,volume
2026-03-05,880.00,885.00,850.00,865.00,585800
2026-03-06,870.00,880.00,830.00,840.00,2004100
2026-03-09,820.00,825.00,755.00,755.00,1751000
2026-03-10,765.00,800.00,760.00,785.00,907100
2026-03-11,790.00,825.00,770.00,790.00,2554700
2026-03-12,790.00,800.00,765.00,765.00,577300
2026-03-13,750.00,775.00,695.00,720.00,3286800
2026-03-16,720.00,720.00,625.00,685.00,1081700
2026-03-17,690.00,730.00,690.00,690.00,601500
2026-03-25,700.00,745.00,680.00,740.00,729500
2026-03-26,765.00,765.00,700.00,720.00,993100
2026-03-27,720.00,740.00,700.00,735.00,720300
2026-03-30,720.00,720.00,660.00,690.00,1596400
2026-03-31,700.00,700.00,670.00,670.00,784600
2026-04-01,685.00,725.00,680.00,725.00,1884700
2026-04-02,695.00,720.00,670.00,675.00,2614100
2026-04-06,675.00,710.00,670.00,700.00,1365400
2026-04-07,695.00,725.00,675.00,690.00,1475300
2026-04-08,700.00,800.00,695.00,765.00,4667100
2026-04-09,765.00,865.00,750.00,840.00,3207000
2026-04-10,870.00,880.00,800.00,835.00,3414500
2026-04-13,830.00,875.00,805.00,840.00,2545900
2026-04-14,860.00,870.00,830.00,855.00,2054100
2026-04-15,850.00,860.00,815.00,825.00,2402400
2026-04-16,830.00,900.00,830.00,865.00,4971400
2026-04-17,875.00,890.00,830.00,855.00,2179200
2026-04-20,855.00,875.00,835.00,845.00,2060600
2026-04-21,845.00,890.00,820.00,865.00,2126400
2026-04-22,870.00,905.00,850.00,900.00,3804900
2026-04-23,910.00,1090.00,850.00,1030.00,30485200
2026-04-24,1050.00,1130.00,990.00,995.00,14753500
2026-04-27,990.00,1035.00,945.00,985.00,3484200
2026-04-28,995.00,1025.00,970.00,975.00,2368700
2026-04-29,980.00,1000.00,965.00,980.00,2388800
2026-04-30,990.00,995.00,935.00,980.00,2493300
2026-05-04,995.00,1025.00,980.00,995.00,2003300
2026-05-05,990.00,990.00,960.00,965.00,1843800
2026-05-06,975.00,1025.00,960.00,990.00,1844800
2026-05-07,990.00,995.00,925.00,925.00,4004800
2026-05-08,930.00,950.00,895.00,900.00,2675200
2026-05-11,900.00,915.00,870.00,870.00,4320600
2026-05-12,870.00,895.00,865.00,885.00,856500
2026-05-13,870.00,935.00,860.00,925.00,3129400
2026-05-14,925.00,925.00,925.00,925.00,0
2026-05-15,925.00,925.00,925.00,925.00,0
2026-05-18,920.00,950.00,880.00,905.00,4608500
2026-05-19,925.00,925.00,840.00,855.00,4483100
2026-05-20,850.00,880.00,815.00,825.00,2255800
2026-05-21,820.00,845.00,745.00,745.00,5664400
2026-05-22,745.00,895.00,720.00,800.00,5089400
2026-05-25,850.00,865.00,805.00,840.00,1653300
2026-05-26,835.00,890.00,830.00,840.00,2131500
2026-05-27,840.00,840.00,840.00,840.00,0
2026-05-28,840.00,840.00,840.00,840.00,0
2026-05-29,850.00,865.00,820.00,835.00,703000
2026-06-02,850.00,915.00,815.00,890.00,5984400
2026-06-03,900.00,940.00,815.00,815.00,20654000
2026-06-04,830.00,830.00,755.00,795.00,3143400
2026-06-05,795.00,800.00,745.00,745.00,1248200
2026-06-08,750.00,770.00,720.00,720.00,1855000
2026-06-09,755.00,800.00,720.00,800.00,2679700
2026-06-10,800.00,840.00,780.00,785.00,2473500
2026-06-11,785.00,800.00,765.00,785.00,664900
2026-06-12,785.00,850.00,785.00,835.00,1472800
2026-06-15,840.00,875.00,820.00,820.00,2620200
2026-06-17,825.00,840.00,805.00,810.00,666800
2026-06-18,810.00,830.00,795.00,805.00,891400
2026-06-19,810.00,820.00,795.00,795.00,406600
2026-06-22,800.00,815.00,770.00,800.00,910900
2026-06-23,795.00,825.00,765.00,780.00,1072300
2026-06-24,780.00,795.00,740.00,740.00,1388900
2026-06-25,745.00,770.00,725.00,745.00,1168700
2026-06-26,745.00,750.00,730.00,750.00,359700
2026-06-29,750.00,760.00,745.00,750.00,442700
2026-06-30,750.00,750.00,705.00,710.00,1150700
2026-07-01,710.00,740.00,705.00,710.00,440300
2026-07-02,710.00,735.00,680.00,680.00,2049000
2026-07-03,685.00,725.00,680.00,695.00,1774800
2026-07-06,700.00,725.00,695.00,710.00,266000
2026-07-07,705.00,710.00,695.00,705.00,357500
2026-07-08,710.00,710.00,680.00,685.00,523900
2026-07-09,710.00,760.00,695.00,745.00,1295700
2026-07-10,745.00,755.00,730.00,740.00,486800
2026-07-13,750.00,795.00,735.00,760.00,1732200
2026-07-14,775.00,780.00,755.00,755.00,768400
2026-07-15,750.00,770.00,745.00,750.00,965400
2026-07-16,755.00,760.00,750.00,760.00,526900
2026-07-17,760.00,760.00,750.00,760.00,286700
2026-07-20,760.00,760.00,745.00,755.00,527200
2026-07-21,750.00,760.00,720.00,725.00,2123500
2026-07-22,730.00,755.00,730.00,750.00,1152300
2026-07-23,760.00,830.00,740.00,760.00,3842200
2026-07-24,765.00,780.00,730.00,755.00,430800
2026-07-27,755.00,775.00,735.00,735.00,569800
2026-07-28,735.00,745.00,720.00,735.00,473300
2026-07-29,735.00,740.00,705.00,710.00,1038800
2026-07-30,715.00,760.00,710.00,725.00,538700
2026-07-31,735.00,765.00,730.00,740.00,1296300
2026-08-03,740.00,760.00,725.00,760.00,1236500
2026-08-04,760.00,805.00,760.00,795.00,1417800
2026-08-05,800.00,810.00,770.00,795.00,743400
2026-08-06,795.00,855.00,755.00,800.00,2360900
2026-08-07,800.00,810.00,775.00,785.00,517300
2026-08-10,805.00,815.00,790.00,795.00,882900
2026-08-11,800.00,810.00,765.00,765.00,4103200
2026-08-12,765.00,800.00,760.00,795.00,2194200
2026-08-13,820.00,830.00,785.00,795.00,909700
2026-08-14,800.00,815.00,785.00,815.00,860200
2026-08-18,815.00,825.00,805.00,810.00,1171800
2026-08-19,820.00,820.00,795.00,815.00,388300
2026-08-20,820.00,830.00,800.00,825.00,645700
2026-08-21,825.00,830.00,805.00,805.00,477500
2026-08-24,805.00,810.00,775.00,795.00,895100
2026-08-26,795.00,820.00,760.00,760.00,641800
2026-08-27,790.00,815.00,765.00,800.00,380600
2026-08-28,805.00,805.00,780.00,785.00,306900
2026-08-31,800.00,805.00,780.00,780.00,495000
2026-09-01,795.00,805.00,765.00,765.00,1460000
2026-09-02,780.00,780.00,765.00,775.00,684900
2026-09-03,765.00,790.00,765.00,785.00,648400
2026-09-04,785.00,795.00,775.00,790.00,428700
2026-09-07,790.00,795.00,770.00,770.00,748400
2026-09-08,770.00,800.00,765.00,795.00,1448200
2026-09-09,805.00,810.00,780.00,795.00,493200
2026-09-10,800.00,805.00,790.00,790.00,1393400
2026-09-11,790.00,800.00,775.00,795.00,517000
