date,open,high,low,close,volume
2025-11-12,2200.00,2250.00,2160.00,2190.00,70221800
2025-11-13,2220.00,2240.00,2170.00,2180.00,49507900
2025-11-14,2180.00,2220.00,2150.00,2150.00,38337800
2025-11-17,2150.00,2270.00,2140.00,2200.00,90469300
2025-11-18,2200.00,2220.00,2080.00,2100.00,72952600
2025-11-19,2100.00,2160.00,2050.00,2160.00,52180200
2025-11-20,2200.00,2320.00,2180.00,2230.00,186043200
2025-11-21,2230.00,2300.00,2190.00,2260.00,86158700
2025-11-24,2310.00,2430.00,2300.00,2380.00,296130000
2025-11-25,2400.00,2410.00,2260.00,2350.00,155865800
2025-11-26,2380.00,2410.00,2330.00,2390.00,100284100
2025-11-27,2420.00,2730.00,2420.00,2580.00,422281200
2025-11-28,2590.00,2710.00,2520.00,2680.00,300397000
2025-12-01,2710.00,2730.00,2580.00,2670.00,134644000
2025-12-02,2670.00,2790.00,2650.00,2740.00,193064500
2025-12-03,2750.00,2780.00,2630.00,2640.00,102066600
2025-12-04,2640.00,2760.00,2580.00,2690.00,122068800
2025-12-05,2750.00,2870.00,2690.00,2690.00,262054600
2025-12-08,2710.00,2750.00,2630.00,2650.00,95274000
2025-12-09,2680.00,2690.00,2550.00,2610.00,102212000
2025-12-10,2610.00,2640.00,2510.00,2540.00,96534800
2025-12-11,2550.00,2620.00,2510.00,2530.00,100696800
2025-12-12,2540.00,2590.00,2490.00,2530.00,62127300
2025-12-15,2570.00,2590.00,2320.00,2350.00,147806800
2025-12-16,2350.00,2450.00,2300.00,2420.00,104751000
2025-12-17,2440.00,2450.00,2320.00,2330.00,70296400
2025-12-18,2330.00,2350.00,2210.00,2230.00,80670600
2025-12-19,2240.00,2310.00,2220.00,2240.00,72822600
2025-12-22,2260.00,2280.00,2220.00,2250.00,33301100
2025-12-23,2260.00,2280.00,2210.00,2260.00,42935400
2025-12-24,2270.00,2310.00,2170.00,2220.00,73118600
2025-12-29,2280.00,2450.00,2280.00,2380.00,94860100
2025-12-30,2390.00,2400.00,2290.00,2340.00,77438200
2026-01-02,2340.00,2370.00,2280.00,2290.00,57293900
2026-01-05,2300.00,2310.00,2220.00,2240.00,52380200
2026-01-06,2240.00,2250.00,2170.00,2200.00,58130500
2026-01-07,2200.00,2210.00,2070.00,2080.00,104848100
2026-01-08,1995.00,2210.00,1990.00,2050.00,112610600
2026-01-09,2070.00,2080.00,2000.00,2010.00,55269500
2026-01-12,2050.00,2070.00,1825.00,1915.00,124426400
2026-01-13,1920.00,1945.00,1855.00,1930.00,77576700
2026-01-14,2000.00,2000.00,1890.00,1910.00,75359800
2026-01-15,1915.00,1915.00,1830.00,1850.00,81694900
2026-01-19,1900.00,2070.00,1850.00,2020.00,177310900
2026-01-20,2010.00,2090.00,1955.00,1970.00,115113600
2026-01-21,1960.00,1965.00,1885.00,1895.00,76914500
2026-01-22,1910.00,1920.00,1805.00,1815.00,106463600
2026-01-23,1800.00,1805.00,1650.00,1735.00,110772900
2026-01-26,1735.00,1755.00,1640.00,1710.00,81516000
2026-01-27,1710.00,1780.00,1675.00,1780.00,68094300
2026-01-28,1515.00,1660.00,1515.00,1560.00,181637100
2026-01-29,1560.00,1880.00,1330.00,1850.00,610781200
2026-01-30,1850.00,1930.00,1685.00,1800.00,274497100
2026-02-02,1805.00,1810.00,1530.00,1530.00,195054000
2026-02-03,1500.00,1720.00,1470.00,1665.00,196174200
2026-02-04,1685.00,1760.00,1670.00,1715.00,94849200
2026-02-05,1715.00,1815.00,1700.00,1710.00,106296500
2026-02-06,1685.00,1735.00,1605.00,1630.00,84023100
2026-02-09,1670.00,1675.00,1615.00,1645.00,41297800
2026-02-10,1640.00,1685.00,1620.00,1640.00,57642000
2026-02-11,1670.00,1930.00,1670.00,1925.00,346104600
2026-02-12,1940.00,1990.00,1810.00,1825.00,241253900
2026-02-13,1805.00,1860.00,1755.00,1810.00,106551500
2026-02-18,1815.00,1860.00,1790.00,1795.00,71990400
2026-02-19,1805.00,1825.00,1755.00,1755.00,81546100
2026-02-20,1755.00,1765.00,1685.00,1735.00,135141500
2026-02-23,1780.00,1850.00,1775.00,1800.00,235823600
2026-02-24,1810.00,1845.00,1720.00,1720.00,146053100
2026-02-25,1740.00,1765.00,1680.00,1680.00,135624100
2026-02-26,1690.00,1710.00,1600.00,1650.00,71935800
2026-02-27,1630.00,1655.00,1560.00,1600.00,68484500
2026-03-02,1520.00,1575.00,1470.00,1470.00,151322300
2026-03-03,1490.00,1540.00,1450.00,1450.00,96883600
2026-03-04,1400.00,1400.00,1280.00,1335.00,158811100
2026-03-05,1330.00,1415.00,1315.00,1320.00,246101900
2026-03-06,1300.00,1375.00,1180.00,1320.00,246114800
2026-03-09,1160.00,1350.00,1155.00,1280.00,244804700
2026-03-10,1350.00,1380.00,1255.00,1275.00,228719100
2026-03-11,1295.00,1325.00,1260.00,1305.00,161937700
2026-03-12,1300.00,1310.00,1230.00,1230.00,104088200
2026-03-13,1205.00,1240.00,1155.00,1195.00,142449200
2026-03-16,1195.00,1200.00,1095.00,1095.00,182951000
2026-03-17,1130.00,1210.00,1105.00,1125.00,185097900
2026-03-25,1130.00,1200.00,1110.00,1175.00,164596100
2026-03-26,1190.00,1220.00,1125.00,1125.00,107189600
2026-03-27,1150.00,1150.00,1105.00,1150.00,96894700
2026-03-30,1100.00,1170.00,1090.00,1130.00,378736400
2026-03-31,1140.00,1155.00,1060.00,1060.00,454166000
2026-04-01,1100.00,1150.00,1085.00,1130.00,342066600
2026-04-02,1110.00,1120.00,1020.00,1045.00,379749800
2026-04-06,1000.00,1150.00,965.00,1110.00,406835000
2026-04-07,1100.00,1230.00,1075.00,1170.00,659217000
2026-04-08,1250.00,1270.00,1155.00,1230.00,1050888800
2026-04-09,1180.00,1275.00,1170.00,1270.00,673398800
2026-04-10,1320.00,1410.00,1300.00,1345.00,557865400
2026-04-13,1335.00,1465.00,1320.00,1430.00,655344100
2026-04-14,1470.00,1560.00,1440.00,1515.00,702456500
2026-04-15,1530.00,1555.00,1475.00,1495.00,484319900
2026-04-16,1505.00,1585.00,1480.00,1545.00,404432700
2026-04-17,1560.00,1615.00,1535.00,1590.00,356436000
2026-04-20,1600.00,1620.00,1505.00,1535.00,268054200
2026-04-21,1530.00,1555.00,1485.00,1530.00,245562300
2026-04-22,1525.00,1530.00,1465.00,1510.00,142289300
2026-04-23,1510.00,1515.00,1400.00,1400.00,128719700
2026-04-24,1400.00,1430.00,1310.00,1315.00,144157500
2026-04-27,1330.00,1360.00,1290.00,1315.00,311711000
2026-04-28,1330.00,1340.00,1280.00,1285.00,446759200
2026-04-29,1285.00,1320.00,1255.00,1300.00,448364000
2026-04-30,1285.00,1290.00,1190.00,1200.00,385324800
2026-05-04,1210.00,1245.00,1155.00,1160.00,500314900
2026-05-05,1165.00,1300.00,1140.00,1300.00,380337500
2026-05-06,1300.00,1305.00,1230.00,1240.00,315358600
2026-05-07,1270.00,1290.00,1185.00,1190.00,178341000
2026-05-08,1190.00,1200.00,1115.00,1120.00,127785200
2026-05-11,1115.00,1130.00,1010.00,1030.00,195387100
2026-05-12,1030.00,1070.00,920.00,945.00,498891100
2026-05-13,825.00,885.00,825.00,850.00,540831200
2026-05-14,850.00,850.00,850.00,850.00,0
2026-05-15,850.00,850.00,850.00,850.00,0
2026-05-18,805.00,810.00,725.00,750.00,666710600
2026-05-19,770.00,775.00,640.00,650.00,607248400
2026-05-20,645.00,670.00,575.00,590.00,586115800
2026-05-21,590.00,600.00,510.00,535.00,316088300
2026-05-22,492.00,520.00,468.00,515.00,725206200
2026-05-25,500.00,510.00,464.00,486.00,496509700
2026-05-26,482.00,595.00,478.00,505.00,871026600
2026-05-27,505.00,505.00,505.00,505.00,0
2026-05-28,505.00,505.00,505.00,505.00,0
2026-05-29,630.00,630.00,625.00,630.00,1884779200
2026-06-02,750.00,785.00,715.00,785.00,515638400
2026-06-03,855.00,855.00,670.00,725.00,1397838200
2026-06-04,720.00,770.00,640.00,725.00,1011159000
2026-06-05,750.00,765.00,660.00,675.00,646650900
2026-06-08,650.00,685.00,600.00,640.00,484999700
2026-06-09,640.00,780.00,610.00,775.00,1256978600
2026-06-10,765.00,835.00,715.00,730.00,1360172500
2026-06-11,715.00,745.00,645.00,665.00,780465500
2026-06-12,685.00,735.00,665.00,720.00,690438500
2026-06-15,755.00,810.00,725.00,745.00,1191910200
2026-06-17,755.00,765.00,690.00,695.00,436703400
2026-06-18,695.00,715.00,665.00,710.00,350712700
2026-06-19,710.00,720.00,675.00,680.00,313674000
2026-06-22,690.00,695.00,640.00,655.00,233881300
2026-06-23,655.00,690.00,645.00,685.00,222694700
2026-06-24,685.00,690.00,605.00,610.00,323707600
2026-06-25,610.00,655.00,595.00,625.00,219314500
2026-06-26,625.00,630.00,555.00,565.00,358690900
2026-06-29,570.00,590.00,560.00,570.00,195970100
2026-06-30,575.00,575.00,525.00,530.00,196974600
2026-07-01,530.00,630.00,525.00,620.00,426419600
2026-07-02,610.00,650.00,595.00,615.00,461948300
2026-07-03,625.00,645.00,605.00,610.00,179242700
2026-07-06,610.00,635.00,590.00,615.00,172827000
2026-07-07,620.00,640.00,605.00,635.00,253276500
2026-07-08,630.00,630.00,600.00,600.00,146033800
2026-07-09,600.00,620.00,590.00,620.00,114843000
2026-07-10,625.00,635.00,615.00,620.00,134120800
2026-07-13,620.00,650.00,610.00,640.00,233289500
2026-07-14,645.00,670.00,630.00,630.00,308750400
2026-07-15,635.00,645.00,620.00,625.00,126517000
2026-07-16,630.00,640.00,615.00,630.00,113351900
2026-07-17,630.00,640.00,610.00,630.00,110360900
2026-07-20,635.00,670.00,635.00,670.00,310137800
2026-07-21,680.00,750.00,670.00,735.00,807199700
2026-07-22,735.00,755.00,705.00,720.00,485325400
2026-07-23,720.00,825.00,710.00,755.00,923643800
2026-07-24,750.00,755.00,690.00,700.00,547805800
2026-07-27,700.00,705.00,675.00,690.00,176720800
2026-07-28,680.00,705.00,670.00,670.00,165911800
2026-07-29,675.00,690.00,635.00,660.00,314585200
2026-07-30,660.00,670.00,645.00,650.00,157980200
2026-07-31,660.00,680.00,655.00,665.00,170972100
2026-08-03,680.00,690.00,655.00,660.00,182458100
2026-08-04,665.00,670.00,650.00,665.00,93814200
2026-08-05,675.00,690.00,665.00,675.00,174914600
2026-08-06,680.00,725.00,680.00,720.00,490208600
2026-08-07,735.00,750.00,720.00,740.00,406234600
2026-08-10,745.00,760.00,705.00,710.00,337201400
2026-08-11,710.00,740.00,670.00,720.00,301045000
2026-08-12,730.00,880.00,720.00,870.00,1709078600
2026-08-13,860.00,885.00,810.00,840.00,1546039600
2026-08-14,830.00,885.00,815.00,825.00,1028444500
2026-08-18,840.00,870.00,825.00,840.00,586936700
2026-08-19,840.00,840.00,810.00,815.00,277446300
2026-08-20,825.00,845.00,820.00,825.00,288162200
2026-08-21,835.00,860.00,820.00,835.00,440936300
2026-08-24,840.00,855.00,820.00,825.00,238597500
2026-08-26,825.00,830.00,770.00,770.00,478866600
2026-08-27,755.00,825.00,755.00,815.00,408065800
2026-08-28,820.00,855.00,795.00,810.00,455779700
2026-08-31,815.00,825.00,805.00,815.00,172393100
2026-09-01,820.00,905.00,815.00,905.00,950010800
2026-09-02,910.00,910.00,855.00,905.00,667961100
2026-09-03,910.00,955.00,900.00,910.00,953565500
2026-09-04,915.00,980.00,900.00,940.00,1015740100
2026-09-07,945.00,965.00,920.00,935.00,406473700
2026-09-08,935.00,970.00,930.00,935.00,265153300
2026-09-09,940.00,960.00,925.00,940.00,252878900
2026-09-10,950.00,1040.00,945.00,985.00,1038092300
2026-09-11,955.00,970.00,930.00,945.00,493057300
