date,open,high,low,close,volume
2026-03-13,7338.82,7350.28,7132.21,7137.21,256288700
2026-03-16,7115.45,7120.19,6917.32,7022.29,264167600
2026-03-17,7074.61,7148.25,7059.89,7106.84,226881800
2026-03-25,7084.62,7302.12,7057.22,7302.12,346637800
2026-03-26,7313.67,7323.70,7152.59,7164.09,257658000
2026-03-27,7136.37,7154.56,7070.21,7097.06,171896900
2026-03-30,7020.53,7104.64,6945.50,7091.67,221811800
2026-03-31,7122.99,7155.55,7031.10,7048.22,231095700
2026-04-01,7149.25,7207.17,7136.25,7184.44,295360000
2026-04-02,7153.11,7161.80,7019.23,7026.78,225269500
2026-04-06,7001.56,7009.23,6934.89,6989.43,252607400
2026-04-07,7001.28,7022.04,6942.63,6971.03,225664500
2026-04-08,7162.41,7281.86,7118.58,7279.21,380025400
2026-04-09,7238.46,7308.58,7191.59,7307.59,258635500
2026-04-10,7346.49,7488.02,7346.49,7458.50,355891700
2026-04-13,7410.08,7527.87,7351.36,7500.19,373963700
2026-04-14,7598.80,7686.35,7592.74,7675.95,487814900
2026-04-15,7750.90,7773.58,7623.59,7623.59,463335700
2026-04-16,7663.34,7705.03,7575.53,7621.38,364955200
2026-04-17,7645.81,7673.86,7607.96,7634.00,359890300
2026-04-20,7663.40,7692.15,7570.42,7594.11,375256000
2026-04-21,7560.29,7568.99,7511.83,7559.38,405582600
2026-04-22,7528.34,7578.05,7513.94,7541.61,459264700
2026-04-23,7564.42,7582.50,7378.61,7378.61,503505300
2026-04-24,7378.07,7383.40,7115.97,7129.49,415830600
2026-04-27,7158.51,7230.03,7106.52,7106.52,292563300
2026-04-28,7128.47,7151.51,7032.98,7072.39,272860900
2026-04-29,7096.61,7126.06,7063.99,7101.23,398389400
2026-04-30,7103.26,7109.00,6876.58,6956.80,451512600
2026-05-04,6988.92,7069.69,6946.06,6971.95,553310400
2026-05-05,6968.57,7069.21,6921.61,7057.11,364949700
2026-05-06,7086.34,7127.72,7049.92,7092.47,338543400
2026-05-07,7160.79,7207.08,7107.17,7174.32,327636900
2026-05-08,7182.96,7186.83,6969.40,6969.40,393674100
2026-05-11,6959.94,7001.68,6846.63,6905.62,353618500
2026-05-12,6946.85,6977.29,6762.88,6858.90,291969900
2026-05-13,6763.94,6787.35,6705.43,6723.32,263137300
2026-05-18,6628.98,6631.28,6398.79,6599.24,280639000
2026-05-19,6599.21,6635.13,6323.26,6370.68,409331400
2026-05-20,6352.20,6459.56,6215.56,6318.50,369455900
2026-05-21,6366.48,6378.81,6080.95,6094.94,318636000
2026-05-22,6065.63,6171.97,5966.86,6162.04,313365000
2026-05-25,6187.65,6239.59,6124.58,6206.35,240896500
2026-05-26,6201.80,6286.87,6124.79,6130.19,210088300
2026-05-29,6112.77,6230.50,6111.97,6127.38,391356100
2026-06-02,6210.00,6264.26,6143.62,6195.43,253584400
2026-06-03,6207.10,6213.80,5842.00,5941.07,344582700
2026-06-04,5919.56,5924.51,5644.23,5839.79,325839700
2026-06-05,5846.49,5860.67,5594.11,5594.77,242414700
2026-06-08,5486.31,5523.94,5317.91,5342.14,259538800
2026-06-09,5344.69,5746.65,5318.15,5746.65,353501300
2026-06-10,5744.06,5942.94,5677.96,5902.38,401184200
2026-06-11,5899.27,6010.49,5784.51,5886.03,241605500
2026-06-12,5960.42,6074.07,5952.85,6007.66,324098600
2026-06-15,6118.73,6345.80,6118.08,6254.97,471692100
2026-06-17,6321.96,6377.19,6179.67,6220.74,274699900
2026-06-18,6191.89,6197.17,6073.72,6172.34,215751200
2026-06-19,6161.46,6215.06,6117.31,6177.14,266832600
2026-06-22,6217.05,6226.72,6052.94,6116.69,180410600
2026-06-23,6096.50,6121.77,5993.04,6101.33,198230600
2026-06-24,6128.27,6171.38,5876.93,5883.88,228307800
2026-06-25,5873.07,6056.20,5864.00,5999.04,187930400
2026-06-26,6010.34,6045.26,5830.14,5896.13,171995200
2026-06-29,5932.03,5942.77,5800.29,5820.79,117823200
2026-06-30,5801.45,5811.67,5638.57,5643.19,177538200
2026-07-01,5640.61,5737.74,5607.45,5695.12,157577500
2026-07-02,5709.84,5806.71,5704.50,5744.56,172862900
2026-07-03,5806.17,5899.30,5805.92,5875.78,158006000
2026-07-06,5893.28,5935.68,5857.35,5916.07,176040400
2026-07-07,5933.57,5987.01,5890.44,5986.50,197234200
2026-07-08,5984.18,5984.47,5872.02,5873.37,186818300
2026-07-09,5865.77,5912.44,5839.67,5912.44,220556700
2026-07-10,5936.04,5949.99,5887.83,5924.36,142216700
2026-07-13,5934.72,6037.84,5898.15,6037.84,224210800
2026-07-14,6057.76,6095.02,6002.90,6039.52,252906400
2026-07-15,6068.03,6081.23,6007.17,6041.97,187169500
2026-07-16,6056.75,6108.21,6024.35,6108.21,235078700
2026-07-17,6112.84,6192.66,6079.32,6175.54,205704000
2026-07-20,6197.48,6249.90,6191.04,6231.78,282256800
2026-07-21,6273.57,6340.02,6247.35,6340.02,441307800
2026-07-22,6366.01,6394.69,6284.88,6334.48,422793200
2026-07-23,6346.62,6454.31,6306.65,6315.31,570639300
2026-07-24,6266.98,6268.53,6159.15,6196.43,330175800
2026-07-27,6185.80,6219.42,6144.27,6185.78,241884600
2026-07-28,6175.20,6199.44,6130.59,6130.59,198014300
2026-07-29,6141.16,6174.41,6029.32,6091.39,288519700
2026-07-30,6110.28,6186.36,6106.55,6186.36,231176100
2026-07-31,6219.62,6236.62,6201.89,6236.13,274629600
2026-08-03,6272.62,6273.33,6212.55,6234.50,347512800
2026-08-04,6254.78,6319.61,6238.40,6319.61,291916500
2026-08-05,6338.59,6367.82,6316.10,6351.14,350837500
2026-08-06,6379.92,6388.20,6324.06,6343.71,506076700
2026-08-07,6352.38,6409.65,6347.43,6409.65,335303800
2026-08-10,6440.60,6462.74,6362.76,6365.37,395862600
2026-08-11,6383.81,6388.58,6230.10,6267.88,324921400
2026-08-12,6277.76,6373.85,6272.30,6373.85,294722600
2026-08-13,6388.23,6390.33,6281.57,6301.77,236598700
2026-08-14,6296.59,6401.89,6267.41,6401.89,226720200
2026-08-18,6448.83,6490.65,6448.26,6449.83,288255000
2026-08-19,6408.18,6490.91,6373.81,6394.12,295308900
2026-08-20,6447.25,6514.68,6444.40,6501.58,349455200
2026-08-21,6524.08,6551.96,6507.43,6525.69,378269100
2026-08-24,6544.00,6551.00,6474.57,6501.67,296534200
2026-08-26,6507.14,6532.17,6405.69,6405.69,329574600
2026-08-27,6390.35,6521.75,6376.65,6521.75,282061000
2026-08-28,6535.72,6566.90,6495.74,6518.12,266064500
2026-08-31,6511.11,6528.10,6476.17,6525.48,389387600
2026-09-01,6538.12,6608.18,6535.80,6599.94,418545000
2026-09-02,6625.39,6629.54,6561.00,6595.78,331276500
2026-09-03,6632.83,6681.84,6614.71,6667.89,373613100
2026-09-04,6695.69,6704.12,6633.92,6636.48,278246600
2026-09-07,6652.09,6667.75,6610.93,6619.67,302047400
2026-09-08,6639.51,6696.28,6636.94,6686.44,326049000
2026-09-09,6700.84,6707.31,6642.15,6678.20,287063700
2026-09-10,6688.17,6712.50,6585.56,6589.34,403016100
2026-09-11,6552.79,6552.79,6462.96,6541.38,266825300
