date,open,high,low,close,volume
2025-11-14,64.00,65.00,62.00,62.00,51229600
2025-11-17,62.00,67.00,61.00,63.00,144469300
2025-11-18,63.00,64.00,61.00,62.00,51995300
2025-11-19,62.00,63.00,61.00,61.00,25470400
2025-11-20,61.00,62.00,60.00,60.00,24234100
2025-11-21,60.00,61.00,60.00,60.00,19278700
2025-11-24,61.00,66.00,60.00,62.00,380908400
2025-11-25,62.00,63.00,61.00,62.00,46318000
2025-11-26,62.00,65.00,61.00,62.00,240984600
2025-11-27,62.00,63.00,61.00,61.00,32428300
2025-11-28,62.00,65.00,61.00,62.00,147808500
2025-12-01,63.00,65.00,61.00,62.00,202983200
2025-12-02,62.00,64.00,61.00,62.00,71278600
2025-12-03,63.00,65.00,62.00,63.00,114787500
2025-12-04,64.00,68.00,63.00,66.00,265675100
2025-12-05,67.00,67.00,63.00,64.00,67648300
2025-12-08,64.00,66.00,64.00,65.00,47260900
2025-12-09,66.00,66.00,64.00,64.00,38898100
2025-12-10,64.00,65.00,62.00,63.00,44599100
2025-12-11,64.00,64.00,62.00,62.00,47179900
2025-12-12,62.00,63.00,61.00,61.00,22230600
2025-12-15,62.00,64.00,61.00,62.00,93731500
2025-12-16,62.00,62.00,61.00,61.00,37183100
2025-12-17,61.00,62.00,60.00,61.00,26467400
2025-12-18,61.00,62.00,60.00,61.00,21483600
2025-12-19,61.00,62.00,60.00,60.00,19029600
2025-12-22,61.00,61.00,59.00,59.00,37438800
2025-12-23,59.00,60.00,59.00,59.00,24551600
2025-12-24,59.00,60.00,58.00,58.00,24099500
2025-12-29,58.00,60.00,58.00,59.00,23748900
2025-12-30,59.00,61.00,59.00,59.00,38085500
2026-01-02,59.00,62.00,59.00,61.00,71340200
2026-01-05,62.00,63.00,60.00,62.00,42769700
2026-01-06,62.00,63.00,61.00,63.00,52533700
2026-01-07,63.00,63.00,61.00,62.00,29167100
2026-01-08,62.00,64.00,61.00,62.00,62753100
2026-01-09,63.00,64.00,61.00,63.00,81413900
2026-01-12,63.00,64.00,61.00,62.00,89184200
2026-01-13,62.00,65.00,61.00,62.00,171868000
2026-01-14,62.00,63.00,61.00,62.00,48368000
2026-01-15,62.00,63.00,61.00,62.00,18672700
2026-01-19,62.00,62.00,60.00,62.00,43733000
2026-01-20,62.00,62.00,60.00,61.00,27444800
2026-01-21,60.00,61.00,58.00,58.00,118945400
2026-01-22,59.00,72.00,58.00,68.00,1653756500
2026-01-23,66.00,70.00,61.00,61.00,611951000
2026-01-26,62.00,68.00,61.00,63.00,452326500
2026-01-27,63.00,64.00,54.00,56.00,611055100
2026-01-28,55.00,56.00,50.00,51.00,764861100
2026-01-29,51.00,53.00,50.00,52.00,409061100
2026-01-30,53.00,56.00,52.00,53.00,312360500
2026-02-02,54.00,54.00,50.00,51.00,171019500
2026-02-03,51.00,52.00,50.00,52.00,81805000
2026-02-04,52.00,53.00,51.00,51.00,72805800
2026-02-05,51.00,52.00,50.00,51.00,94476800
2026-02-06,51.00,51.00,50.00,51.00,32315600
2026-02-09,51.00,51.00,50.00,50.00,32910700
2026-02-10,50.00,51.00,50.00,51.00,34868900
2026-02-11,51.00,53.00,50.00,52.00,220230800
2026-02-12,53.00,53.00,51.00,53.00,51097500
2026-02-13,53.00,53.00,51.00,52.00,62360000
2026-02-18,52.00,59.00,52.00,58.00,521212500
2026-02-19,58.00,58.00,53.00,53.00,121058700
2026-02-20,58.00,58.00,58.00,58.00,288151100
2026-02-23,63.00,63.00,56.00,58.00,244138600
2026-02-24,58.00,58.00,55.00,55.00,56283200
2026-02-25,54.00,56.00,54.00,54.00,51180300
2026-02-26,54.00,54.00,50.00,50.00,79508800
2026-02-27,52.00,54.00,52.00,54.00,42549100
2026-03-02,52.00,53.00,52.00,52.00,37388800
2026-03-03,51.00,51.00,51.00,51.00,33439100
2026-03-04,51.00,51.00,49.00,49.00,63202000
2026-03-05,49.00,49.00,45.00,45.00,35625500
2026-03-06,42.00,42.00,41.00,41.00,64486600
2026-03-09,38.00,41.00,38.00,41.00,38988800
2026-03-10,45.00,45.00,45.00,45.00,14810200
2026-03-11,49.00,49.00,49.00,49.00,28158900
2026-03-12,48.00,49.00,46.00,49.00,29752700
2026-03-13,49.00,49.00,48.00,48.00,10859100
2026-03-16,44.00,45.00,44.00,45.00,17498800
2026-03-17,48.00,48.00,47.00,48.00,8688800
2026-03-25,48.00,48.00,46.00,46.00,4070400
2026-03-26,46.00,47.00,46.00,47.00,6758000
2026-03-27,47.00,50.00,47.00,50.00,10479300
2026-03-30,47.00,48.00,47.00,48.00,6735400
2026-03-31,52.00,52.00,50.00,50.00,45120800
2026-04-01,50.00,50.00,49.00,49.00,9718300
2026-04-02,45.00,47.00,45.00,46.00,24052500
2026-04-06,46.00,48.00,46.00,47.00,12432700
2026-04-07,50.00,50.00,47.00,48.00,10445600
2026-04-08,48.00,49.00,48.00,49.00,7114800
2026-04-09,48.00,48.00,47.00,48.00,13606200
2026-04-10,48.00,48.00,47.00,47.00,15602700
2026-04-13,49.00,49.00,47.00,47.00,22043400
2026-04-14,49.00,51.00,49.00,51.00,55622900
2026-04-15,56.00,56.00,56.00,56.00,133171300
2026-04-16,58.00,58.00,55.00,57.00,125787600
2026-04-17,58.00,58.00,57.00,57.00,43212800
2026-04-20,57.00,57.00,55.00,55.00,21303700
2026-04-21,55.00,55.00,53.00,53.00,24102200
2026-04-22,53.00,53.00,53.00,53.00,21688800
2026-04-23,53.00,54.00,53.00,53.00,25956100
2026-04-24,52.00,52.00,51.00,51.00,20137200
2026-04-27,50.00,52.00,50.00,52.00,14723600
2026-04-28,51.00,51.00,51.00,51.00,8290100
2026-04-29,51.00,53.00,51.00,52.00,11997100
2026-04-30,52.00,52.00,51.00,52.00,13204900
2026-05-04,52.00,53.00,52.00,52.00,14856500
2026-05-05,52.00,52.00,52.00,52.00,8478300
2026-05-06,53.00,53.00,52.00,53.00,9793600
2026-05-07,53.00,53.00,51.00,52.00,19404000
2026-05-08,52.00,52.00,50.00,50.00,12504600
2026-05-11,51.00,52.00,51.00,52.00,9283400
2026-05-12,52.00,52.00,50.00,51.00,15206100
2026-05-13,50.00,51.00,50.00,51.00,15921200
2026-05-14,51.00,51.00,51.00,51.00,0
2026-05-15,51.00,51.00,51.00,51.00,0
2026-05-18,50.00,50.00,48.00,50.00,8309100
2026-05-19,50.00,50.00,48.00,49.00,11999500
2026-05-20,47.00,47.00,46.00,47.00,51730100
2026-05-21,47.00,47.00,43.00,43.00,23501300
2026-05-22,43.00,45.00,43.00,45.00,5288800
2026-05-25,46.00,49.00,46.00,49.00,14688800
2026-05-26,50.00,51.00,48.00,48.00,17445700
2026-05-27,48.00,48.00,48.00,48.00,0
2026-05-28,48.00,48.00,48.00,48.00,0
2026-05-29,48.00,49.00,48.00,48.00,3363600
2026-06-02,49.00,49.00,47.00,47.00,24440300
2026-06-03,46.00,46.00,44.00,45.00,34966000
2026-06-04,44.00,46.00,44.00,45.00,42864000
2026-06-05,44.00,45.00,44.00,45.00,22011700
2026-06-08,43.00,44.00,43.00,43.00,35835900
2026-06-09,43.00,43.00,43.00,43.00,22214600
2026-06-10,43.00,43.00,42.00,42.00,16070700
2026-06-11,42.00,42.00,40.00,40.00,11955400
2026-06-12,39.00,41.00,39.00,41.00,28277200
2026-06-15,43.00,44.00,43.00,43.00,10843600
2026-06-17,43.00,44.00,43.00,44.00,10694000
2026-06-18,45.00,48.00,45.00,48.00,11923300
2026-06-19,52.00,52.00,52.00,52.00,19984100
2026-06-22,50.00,53.00,50.00,52.00,74283400
2026-06-23,48.00,48.00,47.00,47.00,78291500
2026-06-24,44.00,46.00,44.00,44.00,53045800
2026-06-25,45.00,48.00,45.00,48.00,20534100
2026-06-26,46.00,46.00,45.00,45.00,19510600
2026-06-29,43.00,45.00,43.00,45.00,5852000
2026-06-30,44.00,45.00,44.00,44.00,19580000
2026-07-01,44.00,44.00,44.00,44.00,14374700
2026-07-02,44.00,45.00,44.00,45.00,21304200
2026-07-03,46.00,46.00,45.00,45.00,11524700
2026-07-06,46.00,48.00,46.00,48.00,20361800
2026-07-07,48.00,48.00,46.00,47.00,26923400
2026-07-08,47.00,47.00,47.00,47.00,6034200
2026-07-09,46.00,47.00,46.00,47.00,6822500
2026-07-10,47.00,48.00,47.00,48.00,10278500
2026-07-13,49.00,49.00,48.00,48.00,4230200
2026-07-14,47.00,48.00,47.00,48.00,4048900
2026-07-15,47.00,48.00,47.00,47.00,5043200
2026-07-16,47.00,47.00,46.00,46.00,8293100
2026-07-17,46.00,47.00,46.00,46.00,15251500
2026-07-20,46.00,47.00,46.00,47.00,9514600
2026-07-21,47.00,47.00,46.00,47.00,14143700
2026-07-22,46.00,47.00,46.00,47.00,12797900
2026-07-23,47.00,47.00,47.00,47.00,32709100
2026-07-24,47.00,47.00,47.00,47.00,6996900
2026-07-27,47.00,51.00,47.00,51.00,32852100
2026-07-28,52.00,52.00,50.00,50.00,38424900
2026-07-29,48.00,48.00,48.00,48.00,25068800
2026-07-30,47.00,47.00,47.00,47.00,17151200
2026-07-31,47.00,47.00,47.00,47.00,15760200
2026-08-03,47.00,47.00,46.00,46.00,10128000
2026-08-04,46.00,47.00,46.00,47.00,11017200
2026-08-05,47.00,47.00,46.00,46.00,3295400
2026-08-06,46.00,47.00,46.00,47.00,5368700
2026-08-07,47.00,47.00,47.00,47.00,9284200
2026-08-10,47.00,48.00,47.00,48.00,9203800
2026-08-11,48.00,52.00,48.00,52.00,34954900
2026-08-12,52.00,52.00,50.00,50.00,8352800
2026-08-13,50.00,50.00,49.00,50.00,11300500
2026-08-14,50.00,50.00,49.00,49.00,5109100
2026-08-18,49.00,50.00,49.00,50.00,2736900
2026-08-19,49.00,49.00,49.00,49.00,5554600
2026-08-20,49.00,49.00,48.00,48.00,7281200
2026-08-21,48.00,48.00,48.00,48.00,3108100
2026-08-24,48.00,48.00,47.00,47.00,6044000
2026-08-25,47.00,47.00,47.00,47.00,0
2026-08-26,47.00,47.00,45.00,45.00,22414800
2026-08-27,45.00,45.00,45.00,45.00,4882900
2026-08-28,45.00,45.00,43.00,43.00,15749300
2026-08-31,43.00,44.00,43.00,44.00,18371400
2026-09-01,45.00,46.00,45.00,46.00,8708900
2026-09-02,46.00,46.00,45.00,45.00,3554900
2026-09-03,45.00,45.00,45.00,45.00,20723300
2026-09-04,45.00,45.00,45.00,45.00,3386400
2026-09-07,45.00,45.00,44.00,44.00,3516700
2026-09-08,44.00,44.00,44.00,44.00,3992900
2026-09-09,43.00,44.00,42.00,42.00,15564300
2026-09-10,42.00,42.00,41.00,41.00,19248300
2026-09-11,42.00,42.00,42.00,42.00,4040100
