date,open,high,low,close,volume
2026-02-23,67668.43,67668.43,63924.44,64616.74,50953457309
2026-02-24,64616.02,64992.16,62553.19,64080.04,40849331086
2026-02-25,64077.77,69953.53,63942.48,67960.12,53629234355
2026-02-26,67954.87,68843.35,66523.73,67453.77,42988597523
2026-02-27,67456.52,68220.41,64946.04,65881.8,40283655942
2026-02-28,65878.93,67714.52,63062.22,66995.86,42041497112
2026-03-01,67005.88,68162.82,65076.73,65738.1,40733141929
2026-03-02,65734.08,70044.0,65303.14,68775.85,56698092052
2026-03-03,68785.08,69232.89,66237.62,68293.65,47947999049
2026-03-04,68290.56,74051.8,67437.41,72710.58,75073101274
2026-03-05,72712.66,73555.79,70654.88,70841.12,51172841727
2026-03-06,70842.16,71378.57,67757.82,68136.49,43776962871
2026-03-07,68136.69,68515.16,66969.26,67272.59,23258701211
2026-03-08,67272.5,68177.79,65639.2,65969.78,33195080116
2026-03-09,65969.59,69474.95,65858.01,68402.38,49499875378
2026-03-10,68402.72,71770.9,68402.72,69926.92,54003996096
2026-03-11,69931.25,71337.66,68998.87,70204.88,45236859848
2026-03-12,70209.77,70775.83,69230.16,70493.46,40871848129
2026-03-13,70497.05,73927.33,70410.73,70968.27,61167226505
2026-03-14,70965.38,71291.2,70339.59,71214.62,22283546496
2026-03-15,71213.68,73173.01,70882.42,72789.91,27991268669
2026-03-16,72798.17,74901.86,72300.63,74861.09,55572438409
2026-03-17,74855.3,75988.4,73444.23,73922.48,49500721728
2026-03-18,73936.85,74658.98,70503.86,71245.58,46229011155
2026-03-19,71250.35,71598.84,68805.52,69912.79,44631433398
2026-03-20,69911.53,71346.8,69398.88,70522.59,38299078407
2026-03-21,70522.47,71051.27,68602.91,68711.52,21109354718
2026-03-22,68737.45,69561.77,67372.88,67845.21,30108051508
2026-03-23,67843.0,71782.26,67458.84,70914.86,51508669357
2026-03-24,70912.67,71371.3,68920.7,70517.86,40181522399
2026-03-25,70520.05,71985.74,70383.59,71309.88,35409791747
2026-03-26,71310.12,71410.39,68118.35,68791.62,38962070215
2026-03-27,68790.84,69117.53,65532.57,66338.38,46483453594
2026-03-28,66338.5,67232.86,65906.74,66319.7,20924883455
2026-03-29,66319.7,67052.95,64971.71,65954.92,21645889785
2026-03-30,65958.35,68087.29,65759.8,66691.45,37694994180
2026-03-31,66694.59,68495.27,65950.44,68233.31,42997691338
2026-04-01,68232.89,69230.36,67555.36,68078.55,36465393617
2026-04-02,68077.9,68633.15,65725.26,66888.57,39323384518
2026-04-03,66889.02,67296.23,66281.54,66931.1,22815543346
2026-04-04,66938.65,67515.02,66769.64,67290.52,15878814963
2026-04-05,67291.2,69087.66,66610.63,68981.9,22972648674
2026-04-06,68982.91,70305.42,68347.08,68859.83,39542143229
2026-04-07,68859.38,72732.43,67740.51,71940.7,44650511480
2026-04-08,71950.15,72825.19,70707.47,71123.36,42444631703
2026-04-09,71120.57,73107.27,70486.36,71767.83,38799581473
2026-04-10,71774.37,73440.12,71434.83,72979.05,37722595732
2026-04-11,72976.12,73784.23,72556.34,73054.27,23287073965
2026-04-12,73056.05,73154.03,70540.57,70753.41,29882740487
2026-04-13,70757.62,74896.31,70588.52,74484.64,52278211554
2026-04-14,74478.4,76061.76,73877.2,74181.61,53540826530
2026-04-15,74182.02,75409.27,73549.2,74805.08,38090174312
2026-04-16,74810.88,75506.57,73346.27,75152.13,41312783855
2026-04-17,75164.04,78320.68,74558.6,77126.88,54137194839
2026-04-18,77136.05,77416.7,75504.95,75726.21,26014416776
2026-04-19,75723.7,76243.09,73802.38,73856.35,30931515195
2026-04-20,73854.25,76575.36,73775.57,75872.52,39674447916
2026-04-21,75872.83,76881.48,74852.67,76352.77,36453522626
2026-04-22,76354.22,79468.0,76159.58,78203.1,48336654537
2026-04-23,78203.88,78676.94,77014.45,78268.95,40354900916
2026-04-24,78263.82,78554.09,77318.45,77455.31,32784213526
2026-04-25,77457.21,77882.64,77184.66,77612.02,16702933134
2026-04-26,77613.12,78923.56,77334.89,78657.54,21482934750
2026-04-27,78661.02,79488.17,76481.34,77366.62,38135631927
2026-04-28,77368.12,77483.87,75673.6,76350.67,32056900880
2026-04-29,76350.69,77884.97,74958.57,75776.13,41460907886
2026-04-30,75778.63,76611.48,75318.98,76304.32,29497862305
2026-05-01,76305.05,78894.98,76294.7,78179.0,39164328894
2026-05-02,78177.75,79119.79,78031.96,78657.25,16761531851
2026-05-03,78656.73,79402.36,78073.08,78538.23,20544392639
2026-05-04,78540.29,80742.36,78217.96,79827.91,54325085296
2026-05-05,79823.53,81751.45,79787.58,80927.05,39700107376
2026-05-06,80930.73,82792.21,80751.02,81427.53,41751540000
2026-05-07,81428.85,81684.95,79522.66,80009.99,36931193154
2026-05-08,80009.62,80447.27,79205.52,80186.77,33789351540
2026-05-09,80187.74,81030.06,80119.93,80664.37,18102086996
2026-05-10,80665.61,82430.17,80274.13,82138.93,26965971077
2026-05-11,82139.05,82326.23,80451.42,81728.3,32409774919
2026-05-12,81725.35,81753.03,79832.1,80477.49,32186688600
2026-05-13,80476.79,81276.67,78725.51,79277.12,34075428359
2026-05-14,79276.95,82005.96,78909.68,81051.25,43731663431
2026-05-15,81046.87,81634.84,78635.37,79065.68,38183347368
2026-05-16,79066.0,79173.5,77630.73,78131.44,25895799905
2026-05-17,78133.59,78539.4,76783.41,77429.35,20900166465
2026-05-18,77426.34,77749.32,76029.23,76954.17,41520471808
2026-05-19,76954.75,77346.87,76082.37,76750.91,26031898332
2026-05-20,76749.45,77775.57,76463.65,77457.77,26668360936
2026-05-21,77462.51,78100.56,76655.44,77539.17,27141485404
2026-05-22,77538.12,77819.45,75323.88,75488.24,27859040109
2026-05-23,75488.31,77288.12,74255.23,76673.37,29973220002
2026-05-24,76670.66,77372.54,76019.89,76981.12,20572738918
2026-05-25,76981.12,77804.92,76833.04,77279.93,19808387601
2026-05-26,77280.12,77990.87,75569.47,75825.73,35999475458
2026-05-27,75825.3,76014.3,74136.5,74344.7,33802172927
2026-05-28,74339.57,74460.12,72493.41,73536.55,40148145327
2026-05-29,73537.03,74218.56,72435.62,73372.52,34457929250
2026-05-30,73370.85,74020.76,73125.23,73754.84,19563589191
2026-05-31,73753.75,74153.5,73315.02,73579.69,17445435650
2026-06-01,73580.21,73969.57,70599.51,71319.77,43378836121
2026-06-02,71321.03,71334.95,66127.27,66703.66,54990073882
2026-06-03,66694.01,67402.93,64009.68,64014.37,47411556213
2026-06-04,64020.07,64664.45,61335.75,63801.57,63800151780
2026-06-05,63807.69,63901.52,59108.92,60922.67,71465606706
2026-06-06,60924.48,61491.7,59496.62,60867.41,30898464957
2026-06-07,60866.94,64128.04,60724.07,63239.52,36006496194
2026-06-08,63244.09,64185.77,62384.67,63090.59,34133252457
2026-06-09,63092.89,63486.09,60756.69,61643.78,40144449754
2026-06-10,61643.21,62788.28,60788.02,61449.29,27493506779
2026-06-11,61448.88,63851.95,61447.97,63561.05,29316677897
2026-06-12,63547.44,64334.02,62778.79,63543.2,26881868307
2026-06-13,63541.52,64700.88,63431.32,64421.32,16956245530
2026-06-14,64420.17,65749.78,63634.02,65710.4,21572226975
2026-06-15,65711.11,67248.13,65315.84,66289.5,32927321950
2026-06-16,66289.46,66928.61,65315.07,65600.64,25063963967
2026-06-17,65600.43,66354.62,63870.93,64418.45,31288885189
2026-06-18,64419.64,64736.92,62201.14,62896.47,30432454936
2026-06-19,62897.52,63568.22,62275.58,63540.84,22361931660
2026-06-20,63535.81,64307.14,63149.66,64239.68,17486384117
2026-06-21,64242.32,64506.58,63221.0,63237.54,15739619591
2026-06-22,63240.79,65544.0,63233.53,63952.11,26561496819
2026-06-23,63952.79,64196.56,61893.21,62668.02,29608942370
2026-06-24,62663.03,63097.76,59029.86,60995.13,42644106535
2026-06-25,60992.07,61868.91,58075.92,59721.68,40625024718
2026-06-26,59712.05,60647.19,58269.12,60016.43,41502864671
2026-06-27,60016.31,60835.05,59794.62,59940.1,15099836554
2026-06-28,59940.35,60432.71,58879.63,59532.34,16282230874
2026-06-29,59522.79,60682.34,58856.19,60138.38,30829983083
2026-06-30,60136.45,60173.22,58111.67,58558.86,32747419391
2026-07-01,58562.45,61223.77,57747.77,60003.76,37904450118
2026-07-02,60004.77,62117.88,59532.32,61485.3,40109297349
2026-07-03,61492.07,62879.01,61176.72,62544.2,26131813598
2026-07-04,62545.13,63398.41,62287.59,63088.3,18608397613
2026-07-05,63089.06,63935.85,62413.99,63547.88,18267466154
2026-07-06,63551.02,64597.57,61275.83,63995.02,36552222303
2026-07-07,63994.6,64257.63,62623.93,63297.39,31026493556
2026-07-08,63293.52,63706.89,61492.65,62257.57,27349235354
2026-07-09,62257.32,63422.94,61645.75,63193.15,26546256117
2026-07-10,63194.36,64658.97,62902.06,64127.14,27450201269
2026-07-11,64127.97,64445.46,63785.62,63802.03,13954689047
2026-07-12,63791.4,64243.13,63606.82,63758.22,19043437787
2026-07-13,63757.17,64340.88,61769.0,62239.12,37650044790
2026-07-14,62238.59,65046.13,62207.52,64956.11,29841287318
2026-07-15,64959.81,65507.59,64442.82,64712.38,27029791676
2026-07-16,64713.3,64931.86,63701.8,63789.28,27232426674
2026-07-17,63789.91,64332.02,62489.45,63899.46,27280236800
2026-07-18,63899.18,64816.5,63845.02,64796.6,14162542470
2026-07-19,64799.28,64909.89,64250.91,64690.8,15000653941
2026-07-20,64684.42,65735.72,63720.39,65230.03,30988932408
2026-07-21,65228.87,66910.06,65113.66,66505.12,29554470321
2026-07-22,66506.79,66694.65,65514.18,66100.8,28142272410
2026-07-23,66100.13,66282.38,64610.61,65044.81,24364433538
2026-07-24,65044.96,65760.48,63686.04,64098.5,25917559237
2026-07-25,64098.49,64386.06,63753.03,64311.81,13817493398
2026-07-26,64311.79,65503.77,64233.45,65340.3,14301494281
2026-07-27,65340.59,65658.34,63562.48,63724.9,26183821002
2026-07-28,63723.49,64026.92,62714.8,63871.36,24128738898
2026-07-29,63871.39,64638.7,63206.21,63908.17,28611167472
2026-07-30,63908.62,65071.45,63533.91,64725.31,26250039650
2026-07-31,64723.97,65328.18,62410.87,62813.75,30439749629
2026-08-01,62813.66,63091.6,62233.01,62763.32,13553286543
2026-08-02,62763.45,63714.61,62745.25,63482.0,15901776708
2026-08-03,63485.44,64020.32,62226.58,63460.9,26038889824
2026-08-04,63458.41,64466.94,63277.68,64055.95,23662357784
2026-08-05,64054.88,64954.35,63829.72,64597.5,23568584891
2026-08-06,64595.45,64934.49,64098.48,64262.11,18529402711
2026-08-07,64257.49,65330.61,64113.27,64880.19,22165720102
2026-08-08,64882.55,65140.48,64797.11,64904.69,12350094271
2026-08-09,64906.55,65401.69,64677.6,64844.89,13234538380
2026-08-10,64845.38,65321.84,63752.57,63910.59,22384770392
2026-08-11,63910.18,64433.68,63185.47,63551.88,20824820662
2026-08-12,63551.87,64381.08,63251.11,63402.43,23063864553
2026-08-13,63404.43,63926.33,62799.29,63402.17,18765583756
2026-08-14,63402.09,63551.56,62487.7,62975.59,20280053024
2026-08-15,62974.34,63119.13,62850.96,63024.32,10033057106
2026-08-16,63023.42,63310.78,62648.57,62818.65,9078986635
2026-08-17,62819.38,64547.85,62687.1,64506.25,21555405073
2026-08-18,64506.52,64987.71,63980.32,64680.71,18728001793
2026-08-19,64680.05,69996.95,64111.07,69266.19,46228098443
2026-08-20,69268.25,73369.8,68867.53,73032.76,55444322363
2026-08-21,73031.09,79463.71,73011.41,78335.19,74478039014
2026-08-22,78332.55,78801.15,76526.71,77083.41,42131959963
2026-08-23,77082.84,78036.87,75624.95,77755.27,31158396908
2026-08-24,77748.88,79970.11,76688.83,78964.48,55502180329
2026-08-25,78960.09,81235.03,77870.62,78564.98,46728068401
2026-08-26,78538.59,79240.5,77639.84,79027.42,29329039002
2026-08-27,79037.92,80806.56,78591.1,80257.54,34033075972
2026-08-28,80264.65,81346.95,76909.35,77830.29,39362871737
2026-08-29,77830.89,78327.95,77381.9,78245.81,14053131399
2026-08-30,78246.17,79373.18,77056.15,77667.57,19314839672
2026-08-31,77673.7,79247.34,77378.44,78548.63,30608386987
2026-09-01,78539.86,79196.52,76399.06,77403.62,30608796575
2026-09-02,77402.14,77737.55,76248.3,77300.48,26525296646
2026-09-03,77300.16,82262.21,76940.88,81271.74,40504199354
2026-09-04,81271.54,81433.15,78641.62,79671.97,37501874897
2026-09-05,79671.7,80194.51,79465.06,79823.87,18559708494
2026-09-06,79824.6,80530.65,79327.5,80350.05,19391863269
2026-09-07,80349.2,80432.31,78684.93,79115.85,23414434445
2026-09-08,79114.91,79463.27,77635.69,78438.58,34680168667
2026-09-09,78440.6,79737.3,77768.15,78259.52,29192409298
2026-09-10,78260.38,78520.97,76470.64,76568.12,30120111719
2026-09-11,76559.12,79818.34,76162.91,77173.8,37410998193
2026-09-12,77175.07,77479.66,77045.0,77270.47,12664765797
2026-09-13,77270.22,77308.94,76503.83,77066.46,13077656576
